gender,birth_year,jan_1,jan_2,jan_3,jan_4,feb_1,feb_2,feb_3,feb_4,mar_1,mar_2,mar_3,mar_4,apr_1,apr_2,apr_3,apr_4,may_1,may_2,may_3,may_4,jun_1,jun_2,jun_3,jun_4,jul_1,jul_2,jul_3,jul_4,aug_1,aug_2,aug_3,aug_4,sep_1,sep_2,sep_3,sep_4,oct_1,oct_2,oct_3,oct_4,nov_1,nov_2,nov_3,nov_4,dec_1,dec_2,dec_3,dec_4,churn_1,churn_2,churn_3,churn_4,churn_5,churn_6,churn_7,churn_8,churn_9,churn_10,dec_churn
male,1964.0,3581.74,1.0,10371.79,6.0,2102.5,2.0,6972.78,5.0,3194.05,2.0,14652.55,6.0,2559.94,2.0,4044.94,4.0,100.0,0.0,6725.5,2.0,1459.0,1.0,10576.0,5.0,18920.53,6.0,21170.53,8.0,3363.55,3.0,15211.27,10.0,7903.12,3.0,14726.86,8.0,3452.5,1.0,19921.78,4.0,13028.41,5.0,20837.74,7.0,9964.05,6.0,21126.93,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2260.0,4.0,2260.0,4.0,0.0,0.0,0.0,0.0,1540.0,1.0,1540.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
female,1989.0,0.0,0.0,0.0,0.0,100.0,0.0,2345.02,2.0,100.0,0.0,5703.82,1.0,0.0,0.0,0.0,0.0,100.0,0.0,1449.93,1.0,0.0,0.0,0.0,0.0,100.0,0.0,2202.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2598.58,1.0,0.0,0.0,0.0,0.0,100.0,0.0,952.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
male,1962.0,3603.4,2.0,12125.29,5.0,100.0,0.0,1795.0,2.0,100.0,0.0,2939.92,2.0,2813.5,2.0,7240.63,6.0,4992.1,2.0,5674.6,3.0,3744.88,1.0,10292.02,3.0,4128.31,2.0,30271.8,11.0,5864.5,3.0,9926.74,5.0,9589.38,5.0,20780.77,11.0,4231.57,1.0,10819.57,5.0,11012.64,4.0,17895.51,8.0,12061.71,5.0,20096.25,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1991.0,100.0,0.0,1018.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,677.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,829.0,1.0,829.0,1.0,100.0,0.0,970.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
male,1954.0,0.0,0.0,0.0,0.0,40391.31,3.0,53819.63,4.0,17726.05,2.0,20733.55,4.0,30152.1,2.0,38647.56,3.0,100.0,0.0,20508.1,1.0,10833.79,1.0,12926.29,2.0,0.0,0.0,0.0,0.0,12921.16,2.0,12921.16,2.0,15291.4,2.0,15291.4,2.0,35949.76,2.0,35949.76,2.0,16761.67,1.0,21857.71,2.0,14818.24,1.0,31088.41,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1982.0,100.0,0.0,292.0,1.0,2052.12,1.0,2052.12,1.0,640.0,1.0,640.0,1.0,100.0,0.0,1486.15,3.0,370.0,1.0,1589.65,3.0,610.0,1.0,610.0,1.0,400.0,1.0,7406.5,5.0,1264.24,1.0,11800.93,7.0,2573.5,3.0,2573.5,3.0,1088.5,1.0,1742.2,3.0,5312.5,2.0,12372.25,5.0,3683.5,2.0,22527.4,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1891.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2715.76,1.0,100.0,0.0,685.0,1.0,760.0,1.0,812.5,2.0,100.0,0.0,370.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,1326.61,1.0,1207.0,1.0,1207.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1950.0,1530.88,1.0,8342.07,2.0,1384.78,1.0,21671.65,6.0,5440.15,1.0,5440.15,1.0,2796.7,1.0,8133.85,2.0,12487.63,2.0,20637.55,3.0,7144.0,2.0,7144.0,2.0,12991.72,2.0,41715.76,5.0,10000.57,1.0,44903.31,5.0,9249.37,2.0,9249.37,2.0,100.0,0.0,10502.56,2.0,8216.77,1.0,13300.42,3.0,18799.78,3.0,25190.32,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1972.0,7561.05,3.0,7561.05,3.0,8482.05,2.0,8587.05,3.0,7413.64,2.0,7593.64,4.0,6057.63,1.0,16251.93,4.0,956.1,1.0,956.1,1.0,13673.13,5.0,13809.63,6.0,10447.03,2.0,12928.33,4.0,18307.23,4.0,19824.24,5.0,7145.72,2.0,7685.72,4.0,4120.29,2.0,4120.29,2.0,14503.81,3.0,14503.81,3.0,23291.53,3.0,23291.53,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1972.0,6067.0,2.0,24349.92,7.0,100.0,0.0,7484.5,3.0,1898.5,2.0,6797.59,5.0,63611.62,7.0,70190.53,9.0,23715.19,3.0,31675.27,6.0,9306.22,1.0,26686.27,5.0,8270.5,3.0,25545.52,8.0,3325.0,1.0,30993.31,8.0,643.9,1.0,7768.0,4.0,3455.5,1.0,29320.24,4.0,9082.66,4.0,9082.66,4.0,100.0,0.0,29656.9,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,482.5,1.0,13153.7,4.0,13153.7,4.0,100.0,0.0,2813.41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16253.74,1.0,23467.39,2.0,6934.0,3.0,6934.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
female,1991.0,4199.08,3.0,35986.21,14.0,27888.37,9.0,47836.42,19.0,22309.21,5.0,57927.44,16.0,14133.58,6.0,55557.46,20.0,18732.63,8.0,46372.52,22.0,12431.11,3.0,37351.24,15.0,29175.43,5.0,60348.61,17.0,11668.27,5.0,38263.69,20.0,38673.39,11.0,49799.58,16.0,28949.88,8.0,31364.88,12.0,24875.92,8.0,35891.58,16.0,5848.06,4.0,45241.27,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,947.5,1.0,2117.5,3.0,100.0,0.0,685.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,370.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
female,1981.0,100.0,0.0,2293.9,2.0,100.0,0.0,33383.44,3.0,27451.02,3.0,29809.25,5.0,100.0,0.0,19278.61,4.0,9085.84,1.0,9085.84,1.0,1531.48,2.0,8473.48,4.0,21761.17,4.0,22374.67,5.0,100.0,0.0,11085.64,4.0,24048.06,2.0,35926.02,4.0,7553.68,2.0,7553.68,2.0,5066.5,1.0,38182.45,4.0,15290.59,2.0,26380.98,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1984.0,19565.73,7.0,34068.69,16.0,8993.98,4.0,30780.15,13.0,19222.42,5.0,35478.94,16.0,19651.63,4.0,48178.75,18.0,13959.72,3.0,43292.05,15.0,26590.61,6.0,37413.15,13.0,13610.71,5.0,27133.75,16.0,9945.73,4.0,38401.45,14.0,24481.42,5.0,41340.7,16.0,26809.51,8.0,42326.91,21.0,5400.19,6.0,36507.1,22.0,26444.0,9.0,40886.08,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1961.0,100.0,0.0,577.0,1.0,100.0,0.0,3235.27,1.0,100.0,0.0,2234.56,2.0,0.0,0.0,0.0,0.0,1927.0,1.0,4081.15,3.0,100.0,0.0,1615.84,2.0,100.0,0.0,4303.57,2.0,100.0,0.0,1591.57,2.0,100.0,0.0,697.0,1.0,100.0,0.0,918.28,1.0,100.0,0.0,3964.0,3.0,100.0,0.0,1697.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1978.0218472853128,1713.1,1.0,17291.28,5.0,100.0,0.0,6451.69,3.0,100.0,0.0,3519.91,2.0,4398.31,2.0,18425.8,7.0,100.0,0.0,3270.82,2.0,271.0,1.0,271.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,16148.08,4.0,653.5,1.0,9722.62,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
male,1986.0,2746.15,2.0,5693.65,4.0,4045.54,2.0,4608.04,3.0,100.0,0.0,732.55,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3401.08,2.0,4211.08,3.0,460.0,1.0,460.0,1.0,100.0,0.0,1586.5,2.0,100.0,0.0,595.0,1.0,100.0,0.0,910.0,1.0,1390.6,2.0,2119.6,3.0,1717.9,2.0,1717.9,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1945.0,377.5,1.0,665.13,3.0,100.0,0.0,300.28,1.0,5075.8,5.0,9573.85,11.0,100.0,0.0,942.58,2.0,1075.78,1.0,1840.78,2.0,0.0,0.0,0.0,0.0,100.0,0.0,2455.0,2.0,100.0,0.0,1885.6,2.0,0.0,0.0,0.0,0.0,347.5,1.0,1893.22,4.0,100.0,0.0,1243.54,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1972.0,1971.61,2.0,15026.24,6.0,5783.68,4.0,9839.68,10.0,13965.42,4.0,33024.51,10.0,2649.99,3.0,8612.43,6.0,1540.63,1.0,13615.15,6.0,9397.89,6.0,17271.03,12.0,4271.5,3.0,9998.5,8.0,7493.62,3.0,20068.6,9.0,3968.29,3.0,9612.21,8.0,10615.69,4.0,20750.59,9.0,3446.25,2.0,15642.74,4.0,2718.7,2.0,14976.16,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1980.0,22118.59,3.0,32480.02,5.0,3652.93,1.0,17989.96,6.0,14695.18,6.0,24591.85,9.0,7338.85,2.0,16899.93,6.0,2393.5,3.0,2393.5,3.0,7725.07,4.0,19324.99,12.0,100.0,0.0,27392.62,6.0,100.0,0.0,3853.0,1.0,932.5,2.0,8109.19,6.0,12531.1,3.0,46267.57,14.0,23118.7,3.0,31988.86,7.0,14025.04,4.0,30529.12,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5597.35,1.0,5597.35,1.0,100.0,0.0,8527.57,2.0,100.0,0.0,1591.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,2665.0,1.0,100.0,0.0,2900.2,1.0,100.0,0.0,5799.4,2.0,0.0,0.0,0.0,0.0,8368.99,3.0,13125.67,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1982.0,33745.23,1.0,33745.23,1.0,100.0,0.0,42167.78,2.0,24232.99,1.0,39742.99,3.0,17195.17,1.0,74229.01,4.0,100.0,0.0,9418.0,1.0,100.0,0.0,62218.92,2.0,55846.84,2.0,55846.84,2.0,100.0,0.0,42127.78,4.0,9116.74,1.0,104363.91,5.0,100.0,0.0,45618.16,2.0,12463.0,1.0,44562.43,2.0,100.0,0.0,64364.92,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1950.0,7725.16,4.0,10899.16,7.0,3839.02,2.0,3839.02,2.0,6477.9,2.0,10429.11,3.0,7068.68,2.0,7893.68,3.0,8574.82,2.0,8574.82,2.0,8176.21,3.0,8176.21,3.0,8006.89,2.0,12253.39,4.0,4351.72,2.0,6934.45,3.0,6165.99,2.0,6165.99,2.0,3603.12,1.0,10280.55,3.0,6299.32,2.0,10571.8,3.0,4435.35,1.0,4435.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1997.0,100.0,0.0,10129.54,5.0,1870.0,2.0,20829.97,9.0,1690.0,1.0,12723.79,4.0,100.0,0.0,16116.97,5.0,100.0,0.0,11614.91,6.0,5331.22,2.0,12658.05,7.0,100.0,0.0,15931.17,5.0,2324.41,2.0,25098.93,9.0,100.0,0.0,17451.34,7.0,325.18,1.0,29686.84,5.0,100.0,0.0,14927.77,1.0,6992.5,2.0,7637.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1993.0,100.0,0.0,6033.13,10.0,1899.85,4.0,8671.15,15.0,2002.84,3.0,6925.89,11.0,3073.0,5.0,13105.49,15.0,10947.82,6.0,19885.38,18.0,3949.6,3.0,8630.2,9.0,10885.66,2.0,13935.88,5.0,10318.14,2.0,18487.44,10.0,743.5,2.0,10698.41,7.0,6709.96,3.0,14175.58,11.0,14333.26,3.0,24131.77,13.0,9679.0,3.0,12129.19,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1993.0,9094.9,6.0,42373.9,13.0,2542.54,1.0,6697.54,4.0,7353.49,3.0,7743.49,4.0,100.0,0.0,4735.0,4.0,5291.65,2.0,8627.65,4.0,2352.58,3.0,10241.08,9.0,302.5,2.0,1495.0,6.0,7929.67,2.0,13652.17,6.0,100.0,0.0,21078.76,3.0,100.0,0.0,14317.0,6.0,1975.0,2.0,15938.23,11.0,4277.74,1.0,6850.24,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1991.0,100.0,0.0,891.67,2.0,595.0,1.0,595.0,1.0,2551.42,2.0,4989.34,7.0,2000.5,3.0,10929.25,8.0,100.0,0.0,1315.0,4.0,1127.5,6.0,4255.0,15.0,100.0,0.0,1621.51,6.0,1412.5,2.0,2815.0,5.0,280.0,1.0,280.0,1.0,100.0,0.0,1915.0,1.0,100.0,0.0,1090.0,2.0,100.0,0.0,340.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1985.0,100.0,0.0,7117.84,2.0,5228.5,2.0,5228.5,2.0,475.0,1.0,7179.1,3.0,8812.27,3.0,10237.27,4.0,4793.5,2.0,5693.5,3.0,2567.5,1.0,2567.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,745.0,1.0,100.0,0.0,5953.6,1.0,4378.0,1.0,6478.0,2.0,2340.25,1.0,42467.01,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
male,1990.0,100.0,0.0,670.0,1.0,100.0,0.0,1255.0,3.0,0.0,0.0,0.0,0.0,100.0,0.0,3085.0,1.0,100.0,0.0,3797.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,490.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
female,1974.0,100.0,0.0,23033.95,7.0,8017.93,1.0,18287.44,5.0,100.0,0.0,3290.5,3.0,24722.85,4.0,36175.23,7.0,14244.97,2.0,20707.81,7.0,7297.9,3.0,33769.52,11.0,18389.34,2.0,29486.55,10.0,4627.89,2.0,27750.3,13.0,9324.22,1.0,20589.91,5.0,25506.91,4.0,39990.76,15.0,9431.2,2.0,21471.46,10.0,100.0,0.0,18931.33,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1972.0,100.0,0.0,13244.98,2.0,100.0,0.0,5446.0,1.0,100.0,0.0,3155.5,1.0,100.0,0.0,2891.5,1.0,100.0,0.0,4262.5,1.0,100.0,0.0,5156.5,1.0,4717.0,1.0,6238.45,2.0,0.0,0.0,0.0,0.0,100.0,0.0,11079.1,3.0,0.0,0.0,0.0,0.0,100.0,0.0,11273.5,2.0,100.0,0.0,10204.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1960.0,100.0,0.0,3820.73,4.0,655.0,1.0,1637.34,3.0,2324.5,3.0,3518.5,5.0,3152.65,3.0,3465.43,4.0,1711.0,2.0,3824.23,5.0,1854.19,3.0,3439.9,5.0,100.0,0.0,7614.68,5.0,325.0,1.0,3875.74,4.0,655.0,1.0,6450.22,8.0,100.0,0.0,1942.9,2.0,555.88,1.0,3115.54,4.0,627.15,1.0,9475.53,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1961.0,0.0,0.0,0.0,0.0,100.0,0.0,2412.7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2576.65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1949.2,1.0,5058.09,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
male,1991.0,512.5,1.0,1232.5,2.0,100.0,0.0,667.0,2.0,100.0,0.0,1315.0,2.0,100.0,0.0,1277.5,2.0,100.0,0.0,2246.5,2.0,0.0,0.0,0.0,0.0,100.0,0.0,938.5,1.0,1862.5,1.0,2912.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1763.5,1.0,1763.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
female,1988.0,0.0,0.0,0.0,0.0,5112.66,1.0,5112.66,1.0,342.04,1.0,9645.67,3.0,691.42,1.0,691.42,1.0,0.0,0.0,0.0,0.0,1486.45,2.0,1486.45,2.0,100.0,0.0,620.5,1.0,2979.52,1.0,2979.52,1.0,100.0,0.0,467.92,1.0,100.0,0.0,430.0,1.0,0.0,0.0,0.0,0.0,1827.01,1.0,1827.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10403.13,1.0,11541.33,3.0,677.5,1.0,677.5,1.0,100.0,0.0,296.56,1.0,662.5,1.0,662.5,1.0,0.0,0.0,0.0,0.0,100.0,0.0,3378.28,1.0,0.0,0.0,0.0,0.0,100.0,0.0,570.73,2.0,100.0,0.0,1037.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1986.0,4999.84,2.0,27344.27,12.0,15246.18,8.0,19906.32,12.0,19007.62,11.0,33318.55,18.0,10427.92,5.0,40268.92,17.0,4802.32,4.0,22829.34,11.0,9639.69,5.0,16141.8,10.0,7074.99,2.0,25042.61,10.0,2101.6,1.0,14145.85,8.0,24581.23,6.0,35359.65,9.0,1540.0,1.0,7145.41,4.0,4972.33,2.0,18687.97,7.0,11171.35,4.0,35081.32,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1967.0,4457.52,3.0,24286.84,8.0,100.0,0.0,36864.55,2.0,100.0,0.0,4087.03,2.0,100.0,0.0,12055.77,1.0,9282.88,3.0,28073.31,6.0,14267.38,3.0,22150.0,5.0,100.0,0.0,8641.51,1.0,8196.88,1.0,24594.01,4.0,2925.79,1.0,17821.51,4.0,2900.95,1.0,33610.54,6.0,1675.0,1.0,21961.06,4.0,18892.6,2.0,20986.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1958.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1038.25,1.0,2185.0,1.0,2736.79,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2858.56,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
male,1951.0,2044.62,4.0,16712.05,15.0,6348.76,3.0,36022.2,18.0,8698.97,6.0,26889.79,20.0,340.0,1.0,63963.94,19.0,30071.67,11.0,46017.88,23.0,5172.37,4.0,41949.87,19.0,2933.41,3.0,12933.39,13.0,9295.18,6.0,21464.65,14.0,3927.75,5.0,13492.9,10.0,4446.21,6.0,21774.06,13.0,9563.44,4.0,24524.59,12.0,15973.95,6.0,36842.85,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1987.0,0.0,0.0,0.0,0.0,100.0,0.0,205.0,1.0,100.0,0.0,1224.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,175.0,1.0,0.0,0.0,0.0,0.0,2985.91,1.0,2985.91,1.0,100.0,0.0,2140.0,1.0,0.0,0.0,0.0,0.0,1082.5,1.0,1592.5,2.0,998.5,3.0,1969.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1976.0,7056.78,4.0,7056.78,4.0,100.0,0.0,13754.5,1.0,810.01,1.0,810.01,1.0,0.0,0.0,0.0,0.0,2975.79,2.0,2975.79,2.0,0.0,0.0,0.0,0.0,835.0,1.0,7319.5,2.0,100.0,0.0,16455.75,1.0,8653.51,1.0,13311.76,3.0,0.0,0.0,0.0,0.0,10626.72,3.0,10626.72,3.0,100.0,0.0,3016.78,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1975.0,100.0,0.0,4874.2,3.0,172.0,1.0,3041.11,2.0,16155.13,7.0,22787.17,10.0,3776.23,2.0,13322.95,4.0,5820.25,3.0,13148.95,7.0,452.2,1.0,7592.14,3.0,0.0,0.0,0.0,0.0,1047.22,1.0,4996.11,4.0,4837.18,3.0,6250.62,4.0,13294.07,4.0,15886.65,6.0,8418.85,3.0,14398.53,7.0,5005.11,3.0,5005.11,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1961.0,970.0,1.0,970.0,1.0,10054.41,4.0,11524.59,5.0,2003.86,3.0,4744.17,5.0,8498.46,2.0,28316.77,8.0,9215.76,2.0,19380.81,5.0,20065.72,5.0,21697.68,6.0,8830.12,2.0,12346.06,5.0,23334.66,4.0,23334.66,4.0,21918.7,8.0,24663.04,10.0,16821.97,3.0,27926.47,7.0,39584.53,5.0,45870.7,7.0,26336.75,6.0,30563.55,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1973.0,8947.27,1.0,17198.98,4.0,100.0,0.0,10014.47,3.0,17285.8,2.0,46824.99,8.0,29553.43,4.0,40642.06,6.0,19035.88,2.0,34301.8,5.0,20717.07,3.0,28886.16,4.0,10283.8,1.0,33917.89,7.0,1892.5,1.0,17925.52,5.0,100.0,0.0,36766.09,7.0,100.0,0.0,41378.08,6.0,10307.77,2.0,12701.23,3.0,100.0,0.0,10175.24,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1987.0,1379.5,1.0,4018.0,2.0,932.5,1.0,1450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2632.0,1.0,8406.76,2.0,0.0,0.0,0.0,0.0,1105.0,1.0,6789.46,3.0,100.0,0.0,1525.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
female,1989.0,1805.5,1.0,6202.72,4.0,100.0,0.0,3482.5,4.0,100.0,0.0,6603.19,6.0,16894.96,4.0,21836.38,9.0,3559.0,3.0,6398.5,5.0,2242.0,1.0,2632.0,2.0,3234.97,4.0,5876.47,5.0,100.0,0.0,2947.3,2.0,3140.5,3.0,6894.25,6.0,9820.9,4.0,16265.53,13.0,3181.6,3.0,6891.97,14.0,100.0,0.0,10172.05,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,580.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10009.42,1.0,17299.42,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,11020.27,2.0,100.0,0.0,12349.05,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
male,1987.0,100.0,0.0,1097.5,1.0,931.0,1.0,4668.7,5.0,8732.26,2.0,12035.08,4.0,7987.21,1.0,14489.56,5.0,100.0,0.0,7890.1,3.0,4502.83,1.0,4502.83,1.0,3352.56,2.0,16048.68,5.0,100.0,0.0,1202.5,2.0,2785.75,1.0,14243.29,7.0,996.91,1.0,4101.73,6.0,1009.84,1.0,1564.84,2.0,1216.0,1.0,1531.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1976.0,42834.6,5.0,50635.24,10.0,18372.9,3.0,35619.49,7.0,20274.43,3.0,22961.38,4.0,11752.27,3.0,19906.14,6.0,9621.06,1.0,31625.46,8.0,3930.7,5.0,7719.52,6.0,3546.04,3.0,15631.9,10.0,3905.53,1.0,6891.06,3.0,1136.5,2.0,10096.33,9.0,475.0,1.0,15735.01,7.0,9005.92,1.0,23182.99,6.0,2008.0,1.0,21549.54,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1963.0,100.0,0.0,5119.0,3.0,100.0,0.0,9611.68,7.0,4572.01,1.0,7459.57,5.0,100.0,0.0,6284.56,4.0,100.0,0.0,4856.01,2.0,100.0,0.0,1598.65,2.0,3136.48,1.0,11964.04,3.0,100.0,0.0,7044.57,3.0,100.0,0.0,5912.5,3.0,5196.76,1.0,10055.95,5.0,100.0,0.0,8749.89,6.0,100.0,0.0,12626.59,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
